usage_mins,monthly_bill,support_calls,churn
579.408740330372,58.697290022795514,2,1
686.0038570585691,40.027031309015484,3,1
714.9320324146408,53.23807618751615,1,1
816.1053927204853,56.257708753318454,3,0
447.15093990208936,72.06350245195954,4,0
650.8319409126669,70.79483805647905,10,1
553.1753740418915,107.34706467918733,1,1
391.60947940213396,38.780968499416446,3,0
476.96995586649973,82.64134061610787,5,1
552.8529571839351,35.43555282395896,4,0
783.4942220417096,38.56238212016994,4,1
658.5597056937966,44.78826288017693,2,0
407.30019082640547,104.4267679106477,1,1
533.0422484011007,50.16481571199655,4,0
546.0604261414393,96.79480478316788,4,0
442.8726480709952,37.77977446090301,3,0
728.8806189048953,75.77929941828174,0,0
537.3951576266404,87.27803161946389,5,1
669.9055950486361,72.83856165693092,2,0
546.128578966817,61.81075566457205,4,0
706.4444935185155,102.45898002814629,4,0
525.1713894743771,62.56043582026918,2,0
774.7654610087511,57.5049991577076,2,1
633.4701104312524,47.211487926010776,3,0
786.8574706101881,66.98596425784422,3,1
504.7092745651294,85.21950490983548,4,0
702.8813870652158,26.410995870223104,1,1
637.7443060270665,69.70623755867213,2,0
783.9505832391771,37.53459024027657,3,1
631.8889809038524,89.77197073212389,2,0
565.1330329362636,92.90110740712805,2,1
623.2593398658456,77.06692822830688,6,1
734.3626829880222,50.28337547656848,2,0
582.2242250991421,33.84120752604901,5,0
668.0366710220909,107.66727869204185,4,0
417.30351377194734,54.03441012432527,2,1
563.9566628487391,73.73926464220196,2,1
612.1315802210637,65.52629256142633,3,1
598.5346232193128,62.79014510091739,5,1
513.1202151803124,47.06449396583444,3,0
685.6741190802886,79.60732780018287,4,1
548.6727290410024,80.39587547465342,5,0
537.6711242852512,55.46488103709129,1,1
726.2006543244669,60.78067034207222,0,0
532.1395625294133,77.86808871025076,0,0
489.4039207626371,64.65064586066146,4,0
611.9033948718272,59.071899412266546,1,0
484.07280768257795,95.50375462968364,4,0
464.6804319656973,78.17957064359122,3,1
690.2227571497338,93.7018200045719,4,1
490.2358413219236,79.55899977019338,2,0
565.4376354288638,96.72875935828513,5,0
644.9144635087351,54.192768198806846,7,1
540.7761179137988,34.502378244781305,0,0
735.5560311659463,99.75655295027038,2,0
508.0313081296348,93.57868064558235,1,0
590.9480230540768,98.2001146833806,5,0
733.1932787667274,76.87710496929637,1,1
486.89849107151497,77.50026183361567,2,1
578.9530601197495,30.902760367760827,4,0
448.5926476324248,63.69734372195567,5,1
555.6137567268664,45.3945037828838,2,1
573.526695877902,93.36979182183296,2,0
450.6190605887423,61.60088065588987,4,1
738.61796321119,53.84902067199104,0,0
559.4924834760676,22.39283606549833,3,1
578.5464007720723,87.01564617769418,3,1
635.1816151518977,63.3142204882676,4,0
641.3559349873024,46.437082930478894,2,1
527.0621590371964,75.32898054961746,9,1
663.7379951320261,81.76335475039211,3,1
626.9620351392441,81.28197986684145,3,0
728.5419786600496,86.36675198969257,2,1
460.46958181706333,33.09048554573579,1,0
557.2529356048732,82.13178801404808,7,0
653.5693697154477,49.40294698430847,2,0
609.963928516752,72.41854172357495,7,1
620.8385443333522,104.90779483825679,1,1
702.7951888717238,53.628826948788294,2,0
544.2951043083598,65.73018260843871,4,0
680.8713039429102,106.22947010352068,4,1
497.5869540159104,106.08667362104528,2,0
779.8525342914224,66.23484749018569,1,1
486.0289881025288,91.55144425923565,1,0
694.2597950512061,73.98994938009464,2,0
346.6977983695377,78.28779679431437,4,0
553.3155523246,80.80903695881463,1,0
672.533014731977,58.53332809355095,4,0
648.2141147424513,67.97667237242058,5,1
514.7603420618199,90.44697371753173,3,0
453.2287729877394,93.08626180495207,2,0
599.0426799237895,72.03041669050968,3,0
657.3931248064703,42.581849915899575,2,0
500.8450542240746,60.65511783568462,1,0
689.1851089111657,77.4304300251631,4,1
440.93877583372296,63.311963189912575,2,0
556.1689423841606,86.71743350293806,1,0
649.7188696705701,51.15423381815581,3,1
608.4349223078116,75.14083358262943,7,1
681.1536832283591,86.82107985320161,4,0
638.184264330338,85.06822613130552,2,1
730.5293512685303,62.01120037546941,2,1
602.7004071871726,90.69244981026677,1,1
545.4756536378173,94.4840473344988,5,1
524.0219423645897,68.80069823310035,4,0
725.6538602795847,37.51327667104181,0,1
514.6225803521032,85.92433273754017,3,0
559.2744564396182,59.257149233260506,2,1
494.3846790869202,67.50704942466905,4,0
635.6653757441597,96.79745602934858,3,1
403.45520626371746,80.3812116404302,5,1
555.407196526038,87.80359984282015,4,1
544.7799859947982,72.20538793764425,2,0
574.6414159352007,42.202479492642865,2,0
340.66400587134893,63.66783336134697,4,1
486.75478469921904,56.01295033654476,3,1
591.6551340385298,89.7759081178438,2,1
775.8296025398544,91.72946639134688,3,1
659.9502856830126,52.84940424167705,5,1
532.8268745544326,45.04612082954819,4,0
521.3146449742322,39.99070442005953,9,0
534.845637690395,67.10231330785027,3,1
731.7455310326411,75.95573411304649,3,1
590.4776783545542,83.60334694818172,2,0
603.903320686507,110.04108153206393,2,1
696.7668368620841,66.01146085918319,4,1
663.281879720542,73.2997763102078,5,1
433.36073286045075,68.11358018687073,2,1
548.6449997263873,103.97898997912844,3,0
589.2191998734364,30.962556729493876,2,0
678.0532544099145,109.09941092854834,3,1
640.1029846714316,76.67583862381201,2,0
692.804140053235,69.07891898447012,1,1
541.1650765522792,105.12621050628864,3,0
526.6317815201699,52.439099617814485,5,0
448.97245667638407,54.476423038206605,0,0
580.4345256960804,58.41846327440224,2,0
643.8314053086918,63.942598010871464,7,1
382.8201743287957,70.0688161740393,3,0
442.041039020051,91.007763374791,1,0
611.1187399442016,87.59995978915671,4,1
465.47815961498804,83.93654542939443,5,0
656.7715722456808,87.60454340611417,4,0
710.0055125885057,99.50304938853132,0,0
789.3699455504053,49.87204543257428,1,1
643.5592691672286,59.406970757144855,4,1
760.1600173954996,58.70573010103827,8,1
501.249465703031,55.49887381908572,1,0
728.204885935218,68.58679044771016,1,0
421.3769561002947,81.10000884599955,4,1
639.9374944564757,47.31977849065892,2,0
559.8051852852141,73.5815104805924,3,0
788.3801484196954,77.41145921872759,2,0
672.1030619181226,99.09426708234716,4,1
722.6501726757234,36.01813656461786,1,0
516.8337393098919,111.86582761901028,7,1
534.1299994548427,79.778683911234,3,0
420.8912878575321,40.552107598198575,3,0
645.9153538855315,76.4678073150836,2,0
768.3920402416027,36.989866189338755,3,1
630.4149473589647,101.68282933850415,1,0
579.6632947973854,64.105557550434,6,0
510.9401859616888,83.93406512639623,2,0
552.76732329227,43.06554972068896,3,0
639.3695596629905,46.11394397355983,8,1
563.0094477695028,44.586175034861064,2,0
706.0137841534225,75.85264515789186,5,1
409.31283140887825,72.18681861145974,1,0
614.778594186712,85.51176062840635,6,1
483.82931855309425,80.83156304944757,6,0
456.3456742169778,22.21354815518103,1,0
591.7889138151634,74.21528209840025,3,1
720.4323364332776,47.76603448468542,0,1
411.81691946188096,75.91148774850774,1,0
664.5482903361932,67.67174136153112,1,1
560.1674985948035,45.30489418903764,2,0
624.6944687972406,68.90346903573531,1,1
606.5037558391795,41.130957368397844,3,1
569.1087689361791,74.81312105750777,1,0
747.4347353317371,81.3843385150634,3,1
492.07066602530944,83.11588169451375,1,0
631.9662178996999,88.70337547444073,0,1
788.4077268872566,26.702992534986585,1,0
584.8299619785705,71.4965849015903,4,0
416.55607509588145,88.93953374626514,4,0
561.9054216519,78.58161365230757,3,1
778.3940396192556,74.86784153977445,3,1
613.3507190212292,89.73912164078422,4,1
656.0822392338603,84.65345888284943,4,1
526.4851391906335,75.27404740132646,1,1
664.383884674177,72.22601293675096,3,0
589.094154748086,81.17648095874313,3,0
397.76846050039865,109.30772227555397,4,0
516.5863671937043,112.00946045638324,2,1
437.98035785301585,33.89683130109463,3,0
460.2657612252399,93.91695799762218,2,0
518.6891959764348,35.58866450110531,3,0
684.9770186297042,39.52206035522908,2,0
628.0556268835996,41.24225420651544,2,0
477.81303202564874,82.29667195274625,6,0
594.4471820214925,52.11047728517833,2,0
590.2881444242024,42.820080775801856,3,0
562.7222093280307,84.38505277860442,1,0
525.6430757667098,61.824393955913564,0,0
776.2930017481206,84.6149152070673,1,1
575.9048815793485,88.14500383821003,4,1
863.0188691698108,113.84439974737143,2,1
546.3704555774726,60.85009747195923,2,0
614.0792695910219,52.12009149252141,1,0
452.46042652221405,78.87108034760557,5,0
769.276929223766,65.09164741776407,7,1
771.8372058565967,54.520320040350796,2,1
644.7532673743631,52.86308427473308,1,0
683.6615450096637,95.92246708347417,2,1
622.7035814573975,38.209270730656755,4,1
610.5237392499245,85.36649611888242,3,0
756.9172871707646,46.95569426858987,4,0
605.1173029684995,91.17539121185186,4,1
452.10710478479587,50.03903782038421,3,0
703.235168100178,38.967952641739245,1,0
550.7285403411016,86.85758950264112,5,0
524.4031639465899,93.20387616823204,2,0
567.6358998806033,107.84099885970784,4,0
627.6147259457169,82.01026641091983,3,0
723.247411745802,72.48874676174322,4,1
578.4900536888761,115.93896001472942,6,1
511.3555342494057,67.27435497314521,2,0
559.7410509946939,34.96095808883761,1,0
502.6369435049457,75.67028423764975,2,0
595.8831489114992,101.65854102405956,3,1
576.5186641260055,74.02701735701608,5,0
793.5301574245811,41.79730435706108,3,1
623.555593646053,37.96370729861733,3,0
725.6055787805794,62.14500129720874,0,1
555.2519596590254,86.68850131298026,1,0
485.6343641390789,81.7785587942258,5,0
821.5443111000362,53.629525066404746,4,0
703.708260496616,94.62551940152721,3,0
491.6256321954238,85.45931230854313,0,1
655.3767081476568,70.12612853203422,4,0
702.247420320459,51.96114162278915,4,1
532.4119799194864,73.27644508773123,3,0
688.811005816652,96.84965748125116,6,1
631.784292680253,40.22145026360127,1,0
729.5336781623051,104.10508124344223,1,0
686.6231647296111,88.9569771929147,1,1
528.9572454699132,91.06550666966177,7,1
472.5324125559566,50.24073551930888,3,1
805.9540402141464,80.11470734893567,5,0
579.399616521466,58.68667081048122,1,0
650.6352076369901,74.4264043652441,4,0
554.3868310935469,31.380077293584023,2,1
691.3786340838853,128.8661679752116,6,1
531.8693537289678,33.95485161849411,3,1
576.6050591023817,65.33295673487117,4,0
639.1964208689037,37.443558800110544,5,0
568.1328319966951,61.19611293706018,2,0
512.8511378498588,77.46961076543738,4,1
558.6187271535234,72.28635512477403,2,0
560.6245536234567,91.55046127140787,5,0
635.3948520672907,88.71093657536801,7,0
494.45468079096963,64.6155978204019,1,0
749.1291122632695,47.133753502550874,2,0
524.424829671915,56.60958082047293,4,1
600.0895367795312,72.55633474080098,5,1
714.0759672088795,54.71819040608356,1,0
494.0401785232457,73.88078733889209,6,1
836.3170458086056,70.2179158349803,2,0
461.70107482988436,70.21578505591758,4,0
731.6483592596933,87.97903383056811,8,1
494.69581935402744,42.0898845665251,3,0
583.7884485344091,53.69586065677175,5,1
543.5030018478476,103.4248774239511,5,1
447.7343456267754,27.949794142817822,3,0
655.331455579066,95.9481103371889,0,0
643.9657897949662,123.98387664207762,0,1
805.5650919629029,64.77652385361156,4,0
762.7800537174447,71.36626643599125,1,1
640.4503023856356,62.53594537746328,4,1
650.845219978531,90.53194452943299,3,0
554.5410086432663,52.508764201203256,7,0
560.4810668975086,41.93600375312837,3,1
639.6555404004242,67.03731384020111,3,0
569.5693228857951,64.93414040956941,2,1
723.4018286209567,74.31689243807716,4,1
594.8945539569818,70.8241997982815,2,0
592.3582962883562,73.89401701396272,2,1
600.2100452669022,66.5285461714261,2,0
674.5328043204494,36.208483587428546,1,0
689.9171504287546,83.1776935718781,1,0
664.345835162026,55.10644697379266,2,0
591.6117519987705,77.84098506257,0,0
434.2670248399053,51.06098183843457,2,1
596.6507335259084,55.876011957035196,3,0
586.0620305057784,54.11955644675309,6,0
459.6350140240263,81.42456935395265,1,0
750.1092983542576,92.47334970653642,1,1
537.426645091809,55.31343109760819,2,0
450.65874882900835,63.178065143494486,2,0
630.4523546308714,69.87037435036973,3,0
593.2395918696878,66.79968198032945,6,0
799.4142432589388,88.33571705088399,1,1
502.5950478670052,62.23645566477836,6,1
444.0322448660217,66.81610771357177,6,1
418.0137894569999,53.076279138594685,3,0
570.8114687326965,27.42650104267721,2,0
518.6296896552902,49.369157613380956,2,1
623.249526279258,74.91846096324018,4,1
539.4119116302954,66.75976596616377,5,0
598.8424106191471,89.36283815595809,5,1
730.425178766663,27.037134735555668,3,1
522.9713269524314,57.5385998746363,4,1
681.3313643298383,55.9331956467734,3,1
592.1735293915391,31.141624701551606,6,0
612.8213147080967,62.528342434894014,4,1
813.7793631117346,80.54812176794708,3,1
534.0625999439413,79.00843423804669,3,0
457.1039243691914,64.9990539178792,3,0
719.4319071011516,66.54056154539471,3,1
356.4673911740265,25.836309181959784,1,0
548.8468833084362,49.53530323908774,2,0
818.7778753308692,72.65102411946408,2,0
576.5465672862017,82.70481530357594,6,1
501.80060004741256,107.32408259743602,1,0
543.0832977397539,35.181476185415114,4,0
608.5649623081646,46.32137521931994,3,0
683.0464242417409,81.77548155770715,4,0
715.7370635670829,64.56056179571839,2,0
515.1828670101002,74.85504872363116,3,0
591.2816983429764,65.81501368941,0,1
617.5628445251205,90.2479843608977,2,0
696.857513912786,82.94071611197731,6,0
571.7435224760449,65.62802009902514,5,1
545.7400792246458,77.6344089146269,0,0
678.4778541500928,46.7979837562614,4,1
654.6759747873826,70.21033785909006,4,0
598.9454277703284,65.42070823010903,1,0
756.7810491701563,60.85706928105402,4,0
472.30417651404696,16.062574938145602,2,1
716.071904775034,44.217492970105454,8,1
622.5284872483612,95.1580796995597,1,1
747.6343881089223,74.61220557956767,4,0
638.2146627403486,66.68228832198514,0,0
656.0604691936708,113.52657254487217,3,1
656.3672556325001,75.19126860589012,5,1
722.9118390346532,91.46123903682098,4,1
602.3125405293894,55.29224429465074,3,0
621.8007983934383,67.2320276475215,5,0
465.12545103849436,79.68477309533408,4,0
678.751501023601,49.31648848729408,4,1
620.882904384172,71.25539116844317,1,1
555.7016859931344,41.303528588754546,2,0
761.2690978231333,36.15192839237801,4,1
597.7422998080781,88.88668547093087,4,0
649.0663024393436,83.07951441067553,4,1
571.2979409104033,68.87405802695343,4,0
521.2918902220483,69.84131892745624,5,0
629.6368820289273,68.27949631470918,3,1
540.9344350566925,68.60993340864516,4,0
629.2840147545453,32.23175676339473,1,0
524.2000780070205,96.0429017930693,2,0
547.4853239831476,48.129841729690625,3,1
663.2450626587395,66.81253782900778,3,1
527.9201036894058,73.30860176577406,1,0
478.7670802969566,81.7748657147293,3,1
702.2476396747139,64.0938529715299,0,1
605.2334460777023,65.13168410344296,2,1
705.8955512456448,80.04312538706262,3,0
505.62794407722345,78.6161164115937,4,1
562.8320374517444,53.00304767950175,2,0
667.4983975036029,58.66434886907465,5,0
468.6760489527614,99.24692840272823,2,0
623.8731139371844,43.93915541734401,5,1
633.0375296599811,71.92401162327297,4,1
611.3515045097716,71.28267732208973,4,0
555.7271571139927,48.50952257653297,2,1
746.1742120068773,120.54209363230297,4,1
615.8186738269537,90.7276800329243,6,1
771.4151400084647,70.27517410124194,7,0
522.922192012955,70.2488508787451,1,0
553.3173382797504,85.72883181286701,2,0
477.7877777207996,112.27286971058975,1,0
682.5283806717356,80.01592144684716,5,1
596.4995211820932,102.03758015436777,2,0
484.5027864723709,62.37240173057748,5,1
416.4846514173073,86.77767016782961,7,1
537.337288151305,79.04307909124826,5,0
456.438232686495,87.6868018665081,1,1
643.0653361276269,71.24228495903675,2,1
492.9732217792544,69.7594913353763,3,0
459.302725044655,56.34965298580295,4,0
792.9972419187613,60.64064419044901,2,1
764.5905583557444,82.40062108613789,2,0
760.3144047756143,48.57350945869172,4,1
585.2557810909152,51.87646152681121,3,1
602.7780401481408,49.53423415213118,5,1
648.169326824303,83.91543842896921,3,1
514.7164433667543,61.241206233207414,4,0
587.9863594735892,73.75456678127841,3,0
713.4686999844255,58.14631932045712,3,1
573.6239004667982,68.1488497483205,7,1
652.8849582731461,71.98724415576379,3,0
583.8271906755937,74.497712703289,5,1
530.2151480696506,28.84736959645509,1,0
596.1961080591078,52.77733114165143,1,1
393.20077843283065,52.033254060222994,2,0
435.963140842796,104.00467586600851,4,0
633.1195768684294,45.03100444403278,4,0
616.3391897840947,100.1554155046089,2,0
572.0490854881962,76.18216797937995,0,0
484.1847864746876,61.38843940653996,2,0
585.2189887249508,56.568148468812346,4,0
674.4871985199885,90.12512556026147,1,1
541.4646033693822,72.82229477401732,2,1
664.8792807732851,77.37239758473491,2,0
581.1620449784509,50.41941519262099,3,0
563.6135718180585,54.627131347671465,3,0
566.8903936756303,43.297183187622295,5,1
709.2173564107215,29.8384225160325,2,0
633.316535068104,96.6518447263895,6,1
514.490815452569,56.09623539290007,5,1
611.7481446696224,64.45725243673711,2,0
647.5534777641612,77.41883971212279,2,0
615.0091503456115,95.3223175409189,3,0
569.5771360351704,92.60065336558324,2,1
500.7642209962006,73.59230092415285,2,0
427.42359665040243,64.53317146573696,4,0
651.2454617835672,78.52853643975918,5,1
595.5928356390509,52.48647838078619,3,1
587.0157116062944,91.21848675485634,3,0
724.5039963272507,97.51059907797223,2,0
564.4035468732766,79.35601716071992,2,1
721.5515310847692,75.7207626468657,3,1
605.6691503896416,50.045697046395226,2,1
465.3100247441072,109.60479702838589,4,1
538.3161210134336,50.2452769318542,2,0
904.5861459652347,67.8330240896791,3,1
673.3153295559158,37.570394682273914,3,0
620.5080896715443,54.22729823303678,4,1
405.38544278315226,80.76187865529934,3,1
520.9858635285573,54.62473661266121,1,1
609.6587017054939,76.23309407289825,0,0
612.1491532149814,87.80440444628505,4,1
610.9986570857028,65.51698512596079,8,0
592.8911495243503,109.82790857668189,4,1
675.3748391989084,81.71265306743459,2,0
441.7342771677793,93.79022726807494,1,1
550.635233961555,64.54429938502548,1,0
354.56565258737544,55.86399177644196,3,0
696.8591660946385,35.54834816516771,5,1
762.7396836682677,30.707914902759292,1,0
681.4272398963138,91.49601159539634,4,0
642.7123705837563,82.92846809183001,5,1
485.8568166120819,74.30654685456537,2,0
515.024289919455,49.70482757311579,1,0
567.3249516778545,34.82223969405012,3,0
596.4827781523865,40.053662819512546,4,1
590.843236270886,90.24976656492248,5,1
475.4456838638259,66.48829595715475,1,0
840.5171261743939,100.35333157747367,4,0
500.41550034799695,81.43631350567996,2,0
741.9740033523171,61.63251714999339,4,1
604.9938156425725,58.39250618298996,2,1
527.4464595147849,62.768638557684795,1,0
673.5675183885132,86.28192480272345,1,1
513.8457798873486,43.91996356861887,3,0
671.8339885396505,81.40529582118067,5,1
494.6055610642693,67.75607456567249,4,1
715.4959868041028,83.99770860534349,1,1
512.5167905057757,55.157465014760504,2,0
904.0438238616717,76.69395616273788,1,1
488.824575192845,53.80097330347285,1,0
496.22654977578975,84.36459695003958,6,1
559.4714666503324,35.697226417381465,3,0
568.1001811809616,62.58501941465536,4,1
764.0754851327113,57.433010153287555,4,1
553.6206058350218,55.880943250010596,0,0
580.5580743725297,80.60185730278307,5,1
637.7950732845945,71.60315400904938,2,1
445.2430473204191,103.7294163714385,3,1
576.288695007268,42.320746402710725,2,1
682.3286314579766,81.14683034038435,2,0
682.4455557731892,81.58756916895464,1,1
611.826508891711,42.9244818666578,2,0
682.474052623598,75.58858567173382,4,0
651.8219738372949,33.48962917301846,3,1
598.2508076122305,77.76544859359709,2,0
546.7156004285619,105.82543509399818,3,1
613.064798910982,61.580833516954925,2,1
412.1123666077181,105.95669685293961,3,0
665.1224857404347,56.9573701321774,8,1
431.97181168880047,55.73409785370849,4,0
335.24635437962036,77.09373628582942,2,0
535.996947126288,44.5639579250391,5,1
517.7890987851579,99.14161365084729,1,0
